ARTICLE_IDX,0,1
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
8,1,0
9,0,1
10,1,0
11,1,0
12,0,1
13,1,0
14,1,0
15,1,0
16,1,0
17,1,0
18,0,1
19,1,0
20,0,1
21,0,1
22,1,0
23,1,0
24,0,1
25,1,0
27,0,1
28,0,1
29,1,0
30,1,0
31,1,0
32,1,0
33,1,0
34,1,0
35,0,1
36,1,0
37,0,1
38,1,0
39,1,0
40,1,0
41,0,1
42,1,0
43,1,0
44,0,1
45,1,0
46,1,0
47,1,0
48,1,0
49,0,1
50,1,0
51,1,0
52,0,1
53,1,0
54,1,0
55,1,0
56,1,0
57,1,0
58,1,0
59,1,0
60,1,0
61,1,0
62,1,0
63,1,0
65,1,0
66,1,0
67,1,0
68,1,0
69,0,1
70,1,0
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,1,0
83,0,1
85,1,0
86,1,0
87,1,0
88,1,0
89,0,1
90,1,0
91,1,0
92,1,0
93,1,0
95,1,0
97,1,0
98,1,0
99,1,0
100,1,0
101,1,0
102,1,0
103,1,0
104,1,0
105,1,0
107,0,1
108,1,0
109,1,0
110,1,0
111,1,0
112,1,0
113,1,0
114,0,1
117,1,0
118,1,0
119,1,0
120,0,1
121,0,1
122,0,1
123,1,0
124,1,0
125,1,0
126,1,0
127,1,0
128,1,0
129,0,1
130,0,1
131,1,0
132,1,0
133,1,0
134,1,0
135,1,0
136,1,0
137,1,0
138,1,0
139,1,0
140,1,0
141,1,0
142,0,1
143,1,0
144,1,0
145,1,0
146,1,0
147,0,1
148,1,0
149,1,0
151,1,0
152,1,0
153,1,0
154,1,0
155,1,0
156,1,0
157,1,0
158,1,0
159,0,1
160,1,0
161,1,0
163,1,0
164,1,0
165,0,1
166,1,0
167,1,0
168,1,0
169,1,0
170,1,0
171,1,0
172,1,0
173,0,1
174,1,0
175,1,0
176,1,0
177,1,0
178,1,0
179,1,0
180,1,0
181,1,0
182,1,0
183,1,0
184,1,0
185,1,0
186,0,1
187,1,0
188,0,1
189,1,0
190,1,0
191,1,0
192,1,0
193,1,0
194,1,0
195,1,0
196,1,0
197,1,0
198,1,0
199,1,0
201,0,1
202,1,0
203,1,0
204,0,1
205,1,0
206,0,1
207,1,0
208,0,1
209,1,0
210,0,1
211,1,0
212,1,0
213,1,0
214,1,0
215,1,0
216,1,0
217,1,0
218,1,0
219,1,0
220,0,1
221,1,0
222,1,0
223,1,0
224,0,1
225,1,0
226,0,1
227,1,0
228,0,1
229,1,0
230,1,0
231,1,0
232,1,0
234,0,1
235,0,1
236,1,0
237,1,0
238,1,0
240,1,0
242,1,0
243,1,0
244,1,0
245,1,0
246,1,0
247,1,0
248,0,1
249,1,0
250,1,0
251,0,1
252,1,0
253,1,0
254,1,0
255,0,1
256,1,0
257,1,0
258,0,1
259,0,1
260,0,1
261,1,0
262,1,0
263,1,0
264,1,0
265,0,1
266,1,0
267,1,0
269,1,0
270,0,1
271,1,0
272,1,0
273,0,1
274,1,0
275,1,0
276,1,0
277,1,0
279,0,1
280,1,0
281,0,1
282,0,1
283,0,1
285,1,0
286,1,0
287,1,0
288,0,1
289,1,0
290,1,0
292,1,0
293,1,0
294,1,0
295,1,0
296,1,0
297,0,1
298,1,0
299,0,1
300,0,1
301,1,0
302,1,0
303,1,0
304,0,1
305,1,0
306,1,0
308,1,0
309,1,0
310,1,0
311,1,0
312,0,1
313,0,1
314,0,1
315,0,1
317,1,0
319,1,0
320,1,0
321,1,0
322,0,1
323,1,0
324,1,0
325,1,0
326,1,0
327,1,0
328,1,0
329,1,0
330,0,1
331,1,0
332,1,0
333,1,0
334,1,0
335,0,1
336,1,0
337,1,0
338,1,0
340,1,0
341,1,0
342,0,1
343,1,0
344,1,0
345,0,1
346,1,0
347,1,0
348,0,1
349,1,0
350,1,0
351,1,0
352,1,0
353,0,1
354,1,0
355,0,1
356,1,0
357,1,0
358,0,1
360,1,0
361,1,0
363,1,0
364,1,0
365,1,0
366,0,1
367,1,0
368,1,0
369,1,0
370,0,1
372,1,0
373,1,0
374,1,0
375,0,1
376,1,0
377,1,0
378,1,0
379,1,0
380,1,0
381,1,0
382,1,0
383,1,0
384,0,1
385,1,0
386,1,0
387,1,0
388,1,0
389,1,0
390,0,1
391,1,0
392,1,0
393,1,0
394,1,0
395,1,0
396,1,0
397,1,0
398,1,0
399,1,0
400,1,0
401,0,1
402,1,0
403,1,0
404,1,0
405,1,0
407,0,1
408,0,1
409,1,0
410,1,0
411,1,0
412,1,0
413,1,0
414,0,1
415,1,0
416,0,1
417,1,0
418,0,1
419,1,0
421,1,0
422,1,0
424,0,1
426,1,0
427,0,1
428,1,0
429,1,0
431,1,0
432,1,0
433,1,0
434,0,1
435,1,0
436,1,0
437,0,1
438,0,1
439,1,0
440,0,1
441,0,1
442,0,1
443,0,1
444,0,1
445,1,0
446,1,0
448,1,0
449,0,1
450,0,1
451,1,0
452,1,0
453,1,0
454,0,1
455,0,1
456,1,0
457,1,0
458,0,1
460,0,1
461,0,1
462,1,0
463,1,0
464,1,0
465,1,0
467,1,0
468,1,0
470,1,0
471,0,1
472,1,0
474,1,0
475,1,0
476,1,0
477,1,0
479,1,0
481,1,0
482,0,1
484,1,0
485,1,0
487,1,0
488,1,0
489,1,0
490,1,0
491,1,0
492,1,0
493,1,0
494,1,0
496,1,0
497,1,0
498,1,0
500,1,0
501,1,0
502,1,0
503,1,0
504,0,1
505,1,0
506,1,0
507,1,0
508,1,0
510,1,0
511,1,0
512,1,0
513,1,0
514,1,0
515,0,1
516,1,0
517,1,0
518,0,1
520,1,0
521,1,0
522,1,0
523,1,0
524,1,0
525,1,0
526,1,0
527,1,0
528,1,0
529,1,0
530,1,0
531,1,0
532,1,0
533,1,0
534,1,0
536,1,0
538,1,0
539,1,0
540,1,0
541,1,0
542,0,1
544,1,0
545,0,1
547,1,0
548,1,0
549,1,0
550,0,1
551,1,0
552,1,0
553,1,0
554,1,0
556,1,0
557,1,0
558,1,0
559,0,1
560,1,0
561,1,0
562,1,0
563,1,0
564,1,0
565,1,0
567,1,0
568,1,0
569,1,0
570,1,0
571,1,0
573,1,0
574,1,0
575,1,0
576,1,0
577,1,0
578,1,0
579,1,0
580,1,0
581,1,0
582,1,0
583,1,0
584,1,0
585,1,0
586,0,1
587,1,0
588,0,1
590,0,1
591,1,0
592,0,1
593,1,0
594,1,0
595,1,0
596,0,1
597,1,0
599,0,1
600,1,0
601,1,0
602,1,0
603,1,0
604,1,0
605,1,0
606,1,0
607,1,0
608,1,0
609,1,0
610,1,0
611,1,0
612,0,1
613,0,1
614,1,0
615,1,0
616,1,0
617,0,1
618,1,0
619,1,0
620,0,1
621,1,0
622,0,1
623,1,0
625,0,1
626,0,1
628,0,1
629,1,0
630,1,0
632,1,0
633,0,1
634,1,0
635,1,0
636,0,1
637,0,1
638,0,1
639,0,1
640,1,0
641,0,1
643,1,0
644,1,0
645,0,1
646,1,0
647,1,0
648,1,0
649,1,0
650,1,0
651,1,0
652,1,0
653,1,0
655,0,1
656,1,0
658,1,0
659,0,1
660,0,1
662,0,1
663,0,1
665,0,1
666,0,1
667,0,1
668,0,1
669,0,1
670,1,0
671,1,0
672,1,0
673,1,0
674,1,0
675,0,1
676,1,0
678,0,1
679,1,0
680,0,1
681,1,0
682,0,1
684,0,1
687,1,0
688,1,0
689,1,0
690,1,0
691,0,1
692,1,0
693,0,1
694,1,0
695,0,1
697,0,1
698,0,1
699,0,1
700,1,0
702,1,0
703,0,1
704,0,1
705,1,0
706,1,0
707,0,1
708,1,0
709,0,1
710,1,0
711,1,0
712,1,0
714,1,0
715,1,0
716,0,1
717,0,1
718,1,0
719,1,0
720,1,0
721,0,1
722,1,0
724,1,0
725,0,1
726,1,0
727,0,1
728,1,0
729,0,1
730,0,1
731,1,0
732,0,1
733,1,0
734,1,0
735,1,0
736,0,1
737,0,1
738,1,0
739,0,1
740,1,0
741,0,1
742,0,1
743,0,1
744,0,1
745,1,0
746,1,0
747,0,1
748,0,1
749,1,0
750,1,0
751,1,0
752,0,1
753,0,1
754,0,1
755,1,0
756,0,1
757,1,0
758,1,0
759,0,1
762,0,1
763,1,0
764,1,0
765,0,1
766,1,0
768,0,1
769,0,1
770,0,1
771,0,1
772,0,1
775,0,1
776,1,0
777,0,1
778,0,1
779,1,0
780,1,0
782,0,1
783,0,1
784,0,1
785,0,1
786,0,1
787,1,0
788,0,1
789,0,1
790,1,0
791,1,0
792,1,0
793,0,1
794,0,1
795,1,0
796,1,0
797,0,1
798,1,0
799,0,1
800,0,1
801,1,0
802,1,0
803,0,1
804,0,1
805,0,1
806,0,1
808,0,1
809,0,1
810,0,1
811,0,1
812,1,0
813,1,0
814,0,1
815,0,1
816,0,1
817,0,1
818,1,0
820,0,1
821,0,1
822,1,0
823,1,0
824,0,1
825,1,0
826,0,1
827,0,1
828,0,1
830,0,1
831,1,0
832,1,0
833,1,0
835,0,1
836,0,1
837,1,0
838,1,0
839,1,0
840,1,0
841,0,1
842,1,0
843,1,0
844,1,0
845,0,1
846,1,0
847,1,0
848,1,0
849,0,1
850,0,1
851,1,0
852,1,0
853,1,0
854,1,0
855,0,1
856,0,1
857,0,1
858,1,0
859,1,0
860,0,1
861,1,0
862,0,1
863,0,1
864,1,0
865,1,0
866,1,0
867,0,1
868,0,1
869,1,0
870,1,0
871,0,1
872,1,0
873,1,0
874,0,1
875,0,1
877,0,1
878,0,1
879,1,0
880,0,1
881,0,1
882,0,1
883,1,0
884,1,0
885,1,0
886,1,0
887,1,0
888,0,1
889,1,0
890,0,1
891,1,0
892,1,0
893,0,1
895,0,1
896,0,1
897,0,1
898,0,1
899,1,0
900,0,1
901,0,1
902,0,1
903,1,0
905,1,0
907,0,1
908,1,0
909,1,0
910,1,0
911,0,1
912,0,1
913,0,1
915,1,0
916,1,0
919,1,0
920,0,1
921,1,0
922,1,0
923,0,1
924,0,1
925,0,1
927,1,0
928,0,1
929,1,0
930,0,1
931,1,0
932,0,1
933,1,0
934,1,0
935,0,1
936,1,0
937,0,1
938,0,1
939,1,0
940,1,0
941,1,0
943,1,0
944,0,1
945,1,0
946,1,0
947,0,1
948,1,0
949,0,1
950,1,0
951,0,1
952,0,1
953,0,1
954,0,1
955,1,0
956,0,1
957,1,0
958,0,1
959,1,0
960,1,0
961,0,1
962,0,1
963,0,1
964,0,1
965,0,1
966,0,1
967,0,1
968,1,0
969,0,1
970,0,1
971,1,0
972,0,1
973,0,1
974,0,1
975,0,1
976,1,0
977,0,1
978,0,1
979,0,1
980,1,0
981,0,1
982,0,1
983,0,1
984,0,1
985,0,1
986,0,1
988,0,1
989,1,0
990,1,0
991,0,1
992,0,1
993,0,1
994,1,0
995,0,1
996,0,1
998,0,1
999,0,1
1001,0,1
1002,0,1
1003,0,1
1005,0,1
1006,1,0
1007,0,1
1008,1,0
1009,1,0
1010,0,1
1011,1,0
1012,1,0
1013,1,0
1014,1,0
1015,1,0
1016,0,1
1017,1,0
1019,0,1
1020,1,0
1022,0,1
1023,0,1
1024,0,1
1025,0,1
1026,1,0
1027,1,0
1028,0,1
1029,1,0
1030,0,1
1031,0,1
1032,1,0
1033,0,1
1034,1,0
1035,1,0
1037,0,1
1038,1,0
1039,0,1
1040,0,1
1041,0,1
1042,0,1
1043,1,0
1044,1,0
1045,0,1
1046,1,0
1047,1,0
1048,0,1
1049,1,0
1050,1,0
1051,1,0
1052,1,0
1053,0,1
1054,0,1
1056,1,0
1057,1,0
1058,0,1
1059,1,0
1060,0,1
1061,0,1
1063,0,1
1064,1,0
1065,0,1
1066,0,1
1067,0,1
1068,1,0
1069,0,1
1070,1,0
1071,1,0
1072,1,0
1073,0,1
1074,0,1
1075,1,0
1076,1,0
1077,0,1
1078,0,1
1079,0,1
1080,1,0
1081,0,1
1082,0,1
1083,0,1
1084,0,1
1085,0,1
1086,0,1
1087,1,0
1088,1,0
1089,1,0
1090,1,0
1091,0,1
1092,0,1
1093,0,1
1094,0,1
1095,0,1
1096,1,0
1097,0,1
1098,1,0
1100,1,0
1101,0,1
1102,1,0
1103,0,1
1104,0,1
1106,0,1
1107,0,1
1108,0,1
1109,0,1
1110,0,1
1111,0,1
1112,1,0
1113,0,1
1114,1,0
1115,1,0
1116,0,1
1117,0,1
1118,1,0
1119,0,1
1120,1,0
1121,0,1
1122,0,1
1124,0,1
1125,0,1
1126,1,0
1127,1,0
1129,0,1
1130,0,1
1131,1,0
1132,0,1
1133,0,1
1134,0,1
1135,0,1
1136,1,0
1137,0,1
1138,0,1
1139,1,0
1140,0,1
1141,0,1
1142,1,0
1143,0,1
1144,0,1
1145,0,1
1147,0,1
1148,1,0
1149,0,1
1150,0,1
1151,0,1
1153,1,0
1154,0,1
1155,1,0
1156,0,1
1157,0,1
1158,1,0
1159,0,1
1160,0,1
1161,0,1
1162,0,1
1163,0,1
1164,0,1
1165,0,1
1166,1,0
1167,0,1
1168,1,0
1170,0,1
1172,0,1
1173,1,0
1174,0,1
1175,0,1
1176,0,1
1177,0,1
1178,0,1
1179,0,1
1180,1,0
1181,0,1
1182,0,1
1183,0,1
1184,0,1
1185,1,0
1186,0,1
1187,1,0
1188,0,1
1189,0,1
1190,0,1
1191,0,1
1192,0,1
1194,1,0
1195,1,0
1196,0,1
1197,0,1
1198,0,1
1199,0,1
1200,0,1
1202,1,0
1203,0,1
1204,1,0
1205,1,0
1206,0,1
1207,1,0
1208,0,1
1209,0,1
1210,1,0
1211,1,0
1212,0,1
1214,0,1
1215,1,0
1216,1,0
1218,1,0
1219,1,0
1220,1,0
1221,0,1
1222,1,0
1223,0,1
1224,0,1
1225,0,1
1226,0,1
1227,0,1
1228,1,0
1229,1,0
1230,0,1
1231,0,1
1232,0,1
1233,0,1
1236,0,1
1237,1,0
1238,1,0
1239,1,0
1240,0,1
1241,0,1
1242,0,1
1243,1,0
1244,0,1
1245,0,1
1246,0,1
1247,0,1
1248,0,1
1249,0,1
1250,0,1
1251,1,0
1252,0,1
1253,0,1
1254,0,1
1255,0,1
1256,0,1
1257,0,1
1259,0,1
1260,0,1
1261,1,0
1262,0,1
1263,0,1
1264,0,1
1265,0,1
1266,1,0
1267,1,0
1268,0,1
1269,0,1
1270,0,1
1271,0,1
1272,0,1
1273,1,0
1274,0,1
1275,0,1
1276,1,0
1277,0,1
1278,1,0
1279,1,0
1280,0,1
1281,0,1
1282,0,1
1283,0,1
1284,1,0
1285,0,1
1286,0,1
1288,0,1
1289,0,1
1290,0,1
1291,0,1
1292,0,1
1293,0,1
1294,0,1
1295,0,1
1297,0,1
1298,0,1
1299,1,0
1300,0,1
1301,0,1
1302,1,0
1303,0,1
1304,0,1
1305,0,1
1306,0,1
1307,0,1
1308,0,1
1309,0,1
1310,0,1
1311,0,1
1312,0,1
1313,0,1
1314,0,1
1315,1,0
1317,0,1
1318,0,1
1319,0,1
1321,0,1
1322,0,1
1324,0,1
1326,0,1
1327,0,1
1329,0,1
1330,0,1
1331,0,1
1332,0,1
1333,0,1
1334,0,1
1335,1,0
1337,0,1
1338,0,1
1339,0,1
1340,0,1
1341,0,1
1343,0,1
1344,0,1
1345,0,1
1346,0,1
1347,0,1
1348,0,1
1349,0,1
1350,0,1
1351,0,1
1352,0,1
1353,0,1
1354,0,1
1355,0,1
1357,1,0
1358,0,1
1360,0,1
1361,0,1
1362,0,1
1363,0,1
1365,0,1
1366,0,1
1367,0,1
1368,0,1
1369,0,1
1371,0,1
1372,0,1
1373,0,1
1375,0,1
1376,0,1
1377,0,1
1378,0,1
1379,0,1
1380,0,1
1381,0,1
1382,0,1
1383,0,1
1384,0,1
1385,0,1
1386,0,1
1387,0,1
1388,0,1
1389,0,1
1390,0,1
1391,1,0
1392,0,1
1393,0,1
1394,0,1
1395,0,1
1396,1,0
1397,0,1
1398,0,1
1399,0,1
1401,0,1
1402,0,1
1403,1,0
1405,0,1
1407,0,1
1408,1,0
1410,1,0
1411,0,1
1412,0,1
1413,1,0
1414,0,1
1415,1,0
1416,1,0
1417,0,1
1420,0,1
1421,0,1
1422,0,1
1423,0,1
1424,0,1
1425,0,1
1426,0,1
1427,0,1
1428,0,1
1429,0,1
1430,1,0
1431,0,1
1432,0,1
1433,1,0
1434,0,1
1435,0,1
1436,0,1
1437,0,1
1438,0,1
1439,0,1
1441,0,1
1442,0,1
1443,0,1
1444,0,1
1445,1,0
1446,0,1
1447,0,1
1448,0,1
1449,1,0
1450,0,1
1451,0,1
1452,0,1
1453,0,1
1454,0,1
1455,0,1
1456,0,1
1457,0,1
1458,0,1
1459,1,0
1460,0,1
1461,0,1
1462,0,1
1463,0,1
1464,0,1
1465,0,1
1466,0,1
1467,1,0
1468,0,1
1469,0,1
1470,0,1
1471,0,1
1473,0,1
1474,0,1
1475,1,0
1476,1,0
1477,1,0
1479,0,1
1481,0,1
1482,1,0
1483,0,1
1484,0,1
1485,0,1
1486,0,1
1487,0,1
1488,0,1
1489,0,1
1490,0,1
1491,0,1
1492,0,1
1493,0,1
1495,0,1
1496,0,1
1497,0,1
1499,0,1
1500,0,1
1501,0,1
1503,0,1
1504,0,1
1505,0,1
1506,0,1
1507,0,1
1508,0,1
1509,0,1
1510,0,1
1512,0,1
1513,0,1
1514,0,1
1515,0,1
1516,0,1
1517,0,1
1518,1,0
1519,0,1
1520,0,1
1521,0,1
1522,0,1
1523,0,1
1524,0,1
1525,1,0
1526,0,1
1527,1,0
1528,1,0
1529,0,1
1530,0,1
1531,0,1
1532,0,1
1533,0,1
1536,0,1
1537,0,1
1540,0,1
1541,0,1
1542,0,1
1543,0,1
1544,0,1
1545,1,0
1547,0,1
1548,0,1
1549,0,1
1550,0,1
1551,0,1
1552,0,1
1554,0,1
1555,0,1
1556,0,1
1557,0,1
1558,0,1
1559,0,1
1561,0,1
1562,0,1
1563,0,1
1564,0,1
1565,1,0
1568,0,1
1569,0,1
1570,0,1
1571,0,1
1573,0,1
1574,0,1
1575,0,1
1576,0,1
1577,0,1
1578,0,1
1580,0,1
1581,0,1
1582,0,1
1583,0,1
1584,0,1
1585,0,1
1586,0,1
1587,0,1
1589,0,1
1590,0,1
1592,0,1
1593,1,0
1594,1,0
1595,0,1
1596,0,1
1597,0,1
1598,0,1
1599,0,1
1600,0,1
1601,0,1
1602,0,1
1603,0,1
1604,0,1
1605,0,1
1606,0,1
1607,0,1
1608,0,1
1609,0,1
1610,0,1
1612,0,1
1613,0,1
1614,0,1
1615,0,1
1616,0,1
1617,1,0
1618,0,1
1619,0,1
1620,0,1
1621,0,1
1622,0,1
1623,1,0
1624,1,0
1625,0,1
1626,1,0
1627,0,1
1628,0,1
1631,0,1
1632,0,1
1633,0,1
1634,0,1
1636,0,1
1637,0,1
1638,0,1
1639,0,1
1640,0,1
1641,0,1
1642,0,1
1645,0,1
1646,1,0
1647,0,1
1649,0,1
1650,0,1
1651,0,1
1652,0,1
1653,0,1
1654,0,1
1655,0,1
1656,0,1
1657,0,1
1658,0,1
1659,0,1
1661,0,1
1662,0,1
1663,0,1
1664,0,1
1665,0,1
1667,0,1
1668,0,1
1669,0,1
1671,0,1
1672,1,0
1673,0,1
1675,0,1
1676,0,1
1677,0,1
1679,1,0
1680,0,1
1681,0,1
